Character,ID,File,Context,English,简体中文
Narr,968,Room- Hospital,EndChapterSequence,Takes in the leaking IV bag... the empty syringe...,又看了看那漏液的输液袋……那支空注射器……
Detective,78,Room- Hospital,EndChapterSequence,"Jesus, boss",老天，头儿
Detective,79,Room- Hospital,EndChapterSequence,What have you dropped me into here?,你把我卷进什么事儿了？
Narr,969,Room- Hospital,EndChapterSequence,I glance towards the exit,我瞥了一眼出口
Detective,80,Room- Hospital,EndChapterSequence,"Don't worry, I'm not going to take you in",别担心，我不会带你回去的
Detective,81,Room- Hospital,EndChapterSequence,Can't trust my own it seems. Thought Ross was good people,看来自己人都信不过了。还以为Roth是个好人呢
Sarah,13,Room- Hospital,EndChapterSequence,Out of my way!,让开！
Nurse,19,Room- Hospital,EndChapterSequence,"No, you can't go in-",不，您不能进去——
Sarah,14,Room- Hospital,EndChapterSequence,Move it!,让开！
Narr,970,Room- Hospital,EndChapterSequence,Sarah?,Sarah？
Sarah,15,Room- Hospital,EndChapterSequence,Mick!,Mick！
Narr,971,Room- Hospital,EndChapterSequence,My wife's eyes flash around the room,我妻子的目光在房间里扫来扫去
Sarah,16,Room- Hospital,EndChapterSequence,What the hell!,搞什么鬼！
Narr,972,Room- Hospital,EndChapterSequence,She points at the detective,她指着那警探
Sarah,17,Room- Hospital,EndChapterSequence,You!,你！
Mick,384,Room- Hospital,EndChapterSequence,He's alright... I think,他没事……我想
Sarah,18,Room- Hospital,EndChapterSequence,Okay...? You're both assaulting police officers now I guess?,好吧……？所以你们俩现在都在袭击警察了？
Mick,385,Room- Hospital,EndChapterSequence,He's with the police. This other one tried to kill me,他是警察这边的。是另一个想杀我
Detective,82,Room- Hospital,EndChapterSequence,Does seem that way,看着是这么回事
Sarah,19,Room- Hospital,EndChapterSequence,Well someone better tell me what's going on!,好了，总得有人告诉我这到底是怎么回事！
Detective,83,Room- Hospital,EndChapterSequence,"Best not right now, you need to get out of town",现在最好先别说，你得离开这座城
Detective,84,Room- Hospital,EndChapterSequence,Take my card. Lay low a while,拿着我的名片。先低调一阵
Detective,85,Room- Hospital,EndChapterSequence,"I'll do the same, make some calls, work out who I can trust",我也会的，打几个电话，摸清能信谁
Mick,386,Room- Hospital,EndChapterSequence,I'll just grab my clothes and we can go,我去拿我的衣服，然后我们就走
Mick,387,Room- Hospital,EndChapterSequence,Alright. Let's go,好了。我们走
Sarah,20,Room- Hospital,EndChapterSequence,Car's out front,车停在前面
Narr,973,Room- Hospital,EndChapterSequence,No sign of the nurse as we dash outside,我们冲出去时不见那护士的踪影
Mick,388,Room- Hospital,EndChapterSequence,Drop me at the nearest station. Can you spot me some cash?,送我到最近的车站就行。能借我点现金吗？
Sarah,21,Room- Hospital,EndChapterSequence,You can't leave,你不能走
Mick,389,Room- Hospital,EndChapterSequence,I have to! You heard the detective!,我必须走！你也听见那警探说的了！
Sarah,22,Room- Hospital,EndChapterSequence,"No, Mick! Listen! Whoever's after you...",不，Mick！听我说！不管是谁在追你……
Sarah,23,Room- Hospital,EndChapterSequence,They've got your sister,他们抓走了你姐姐
,404,Room- Hospital,Prop Description,A TV's mounted to the wall up there,上面墙上挂着台电视
,405,Room- Hospital,Prop Description,The cop lays face down over the bed,那警察脸朝下趴在床上
,406,Room- Hospital,Hotspot Description,The nurse call button is just beside my head,护士呼叫铃就在我头边上
,407,Room- Hospital,Hotspot Description,"Small bedside table, complete with empty plastic fruit bowl",一张小床头柜，上面摆着个空塑料果盘
,408,Room- Hospital,Hotspot Description,I'm handcuffed securely to the bedframe,我被牢牢铐在床架上
,409,Room- Hospital,Hotspot Description,A door is open to a hospital corridor,一扇门开着，通向医院走廊
,410,Room- Hospital,Hotspot Description,"The detective's out cold, no help there",那警探昏迷不醒，指望不上他了
,411,Room- Hospital,Hotspot Description,Service revolver is clutched in his dead hand,制式左轮枪被他死死攥在僵硬的手里
,412,Room- Map,Prop Description,The newspaper office where the reporter Angela Grace worked,记者Angela Grace工作的报社办公室
,413,Room- Map,Prop Description,Mum's final resting place,老妈最后的安息之地
,414,Room- Map,Prop Description,My sister's family home in the suburbs,我姐姐一家在郊区的房子
,415,Room- Map,Prop Description,The railway overpass by the reservoir. I'm in no hurry to return there,水库边的铁路天桥。我可不急着再回那儿去
,416,Room- Map,Prop Description,"Annie's car was dumped here, on the outskirts of town",Annie的车就是在这儿——城郊——被丢下的
,417,Room- Map,Prop Description,The office of a doctor that was in contact with the reporter,一名曾与那记者联系过的医生的诊所
,418,Room- Kitchen,OnEnterRoom,"My wife, Sarah, leans against the counter, eyebrow raised",我妻子Sarah靠在料理台边，一边眉毛挑着
Sarah,24,Room- Kitchen,OnEnterRoomAfterFade,And that's when I walked in?,然后我就正好进来了？
Mick,390,Room- Kitchen,OnEnterRoomAfterFade,That's when you walked in,你就是那时候进来的
Narr,974,Room- Kitchen,OnEnterRoomAfterFade,I'd told the whole story as she'd driven us back to my sister's house,她开车送我们回我姐姐家的路上，我把整件事都说了一遍
Mick,391,Room- Kitchen,OnEnterRoomAfterFade,And what about Annie?,那Annie呢？
Sarah,25,Room- Kitchen,OnEnterRoomAfterFade,"Well, we all came back to her place here for the wake. We didn't know what happened to you",嗯，我们都回到她家这儿参加守灵。当时不知道你出了什么事
Sarah,26,Room- Kitchen,OnEnterRoomAfterFade,"Then she said she had a lead, and she'd call in half an hour",然后她说她有条线索，半小时后会打电话来
Mick,392,Room- Kitchen,OnEnterRoomAfterFade,And she never called?,结果她没打？
Sarah,27,Room- Kitchen,OnEnterRoomAfterFade,"No, she did. Sounded terrified. Then, well...",不，她打了。听着吓坏了。然后，嗯……
Sarah,28,Room- Kitchen,OnEnterRoomAfterFade,"Listen for yourself, it's on the machine",你自己听吧，录在答录机上了
Sarah,29,Room- Kitchen,OnEnterRoomAfterFade,"Anyway, I finally got the cops to admit they'd taken you to hospital",总之，我终于让警察承认他们把你送去了医院
Sarah,30,Room- Kitchen,OnEnterRoomAfterFade,The rest you know,剩下的你都知道了
Mick,393,Room- Kitchen,OnEnterRoomAfterFade,"Shit... I, ah...",该死……我，呃……
Sarah,31,Room- Kitchen,OnEnterRoomAfterFade,"Hey, you can fuck off again if you want to",嘿，你要是想的话还是可以再次消失的
Mick,394,Room- Kitchen,OnEnterRoomAfterFade,"What? No, of course I'll help",什么？不，我当然会帮忙
Sarah,32,Room- Kitchen,OnEnterRoomAfterFade,Yeah. Of course,是啊。当然了
Sarah,33,Room- Kitchen,Return to house,"Hey, that detective friend of yours called. Said he had info on a car for you?",嘿，你那个警探朋友打来电话了。说有辆车的消息要告诉你？
Mick,395,Room- Kitchen,Return to house,"Oh, thanks",哦，谢了
Narr,975,Room- Kitchen,OnInteractHotspotKeyHook,"There's a spare house key here, but the car keys are missing",这儿挂着把备用房门钥匙，可车钥匙不见了
Narr,976,Room- Kitchen,OnInteractHotspotCupboards,"Glasses, mugs... kitchen stuff. Nothing useful",杯子、马克杯……厨房用品。没什么有用的
Narr,977,Room- Kitchen,OnInteractHotspotTap,It's off as tight as it'll go,已经拧到最紧了
Mick,396,Room- Kitchen,OnInteractHotspotKettle,Cup of tea?,来杯茶？
Sarah,34,Room- Kitchen,OnInteractHotspotKettle,"I'm good, thanks",不用了，谢谢
Narr,978,Room- Kitchen,OnInteractHotspotKettle,Don't feel like a cuppa,没什么喝茶的心情
Narr,979,Room- Kitchen,OnInteractHotspotDrawers,"Loose batteries, broken toys, a texta missing the lid...",散落的电池、坏掉的玩具、一支没盖的记号笔……
Narr,980,Room- Kitchen,OnInteractHotspotDrawers,"I don't need to carry cutlery around, and all this other junk is useless",我不需要随身带餐具，这些其他破烂也没什么用
Narr,981,Room- Kitchen,OnInteractHotspotFridge,I browse the cluttered notes on the fridge,我翻看冰箱上贴的一堆乱七八糟的便条
Sarah,35,Room- Kitchen,OnInteractHotspotFridge,"Help yourself to food, Annie wouldn't mind",随便吃点吧，Annie不会介意的
Mick,397,Room- Kitchen,OnInteractHotspotFridge,I'm alright,我不用了
Sarah,36,Room- Kitchen,OnInteractHotspotFridge,You sure? The fridge is packed,真的？冰箱塞得满满的
Sarah,37,Room- Kitchen,OnInteractHotspotFridge,Lot of people visited with condolences,好多人上门吊唁
Mick,398,Room- Kitchen,OnInteractHotspotFridge,For Mum. Right,为了老妈。是啊
Sarah,38,Room- Kitchen,OnInteractHotspotFridge,And most of them brought lasagna,而且大多数人还带了千层面
Mick,399,Room- Kitchen,OnInteractHotspotFridge,Uh-huh,嗯哼
Sarah,39,Room- Kitchen,OnInteractHotspotFridge,"I'm serious, there's about 12 of them in the freezer",我是认真的，冷冻室里差不多有12份
Mick,400,Room- Kitchen,OnInteractHotspotToys,"Hey, who's got the kids?",嘿，孩子们谁在带？
Sarah,40,Room- Kitchen,OnInteractHotspotToys,Joe's taken them to his parents' place,Joe带他们去他父母那儿了
Mick,401,Room- Kitchen,OnInteractHotspotToys,I thought he'd be out looking for Annie,我还以为他会出去找Annie呢
Sarah,41,Room- Kitchen,OnInteractHotspotToys,I ah... I didn't tell him,我啊……我没告诉他
Sarah,42,Room- Kitchen,OnInteractHotspotToys,"Joe's... well, he can be a bit...",Joe他……嗯，他有点……
Mick,402,Room- Kitchen,OnInteractHotspotToys,Unreliable?,靠不住？
Sarah,43,Room- Kitchen,OnInteractHotspotToys,Bloody useless,废得要命
Sarah,44,Room- Kitchen,OnInteractHotspotToys,Ha ha,哈哈
Sarah,45,Room- Kitchen,OnInteractHotspotToys,Makes great dolmades though!,不过他做的葡萄叶卷倒是一绝！
Mick,403,Room- Kitchen,OnInteractHotspotAnsweringMachine,Didn't think anyone used these anymore,还以为没人用这玩意儿了
Sarah,46,Room- Kitchen,OnInteractHotspotAnsweringMachine,"I know, right?",可不是嘛
Narr,982,Room- Kitchen,OnInteractHotspotPapers,"On top it's mostly junk mail and bills. Gas, car registration...",最上面大多是垃圾邮件和账单。煤气费，车辆登记……
Narr,983,Room- Kitchen,OnInteractHotspotPapers,"Beneath, a bunch of road maps",下面是一堆道路地图
Narr,1793,Room- Kitchen,OnInteractHotspotPapers,Same one here they had at the cemetery,跟墓园那份一样
Narr,985,Room- Kitchen,OnInteractHotspotPapers,I'll leave the car rego for Annie to pay,车牌登记费的事就留给Annie自己付吧
Narr,2098,Room- Kitchen,OnInteractHotspotPapers,When I find her,等我找到她再说
Narr,986,Room- Kitchen,OnInteractHotspotPapers,"Ah, her number plate's on the rego bill. I should tell the detective",啊，登记账单上有她的车牌号。我该告诉那警探
Narr,987,Room- Kitchen,OnInteractHotspotPapers,Nothing that seems relevant right now,现在看着没什么相关的
Mick,404,Room- Kitchen,Interact Food 1,What's all this?,这些都是什么？
Sarah,47,Room- Kitchen,Interact Food 1,All left over from the wake,都是守灵剩下的
Mick,405,Room- Kitchen,Interact Food 1,Guess I missed that too,看来这个我也错过了
Sarah,48,Room- Kitchen,Interact Food 1,It was just me and your sister's family. Most of the oldies made excuses after that little stunt you two pulled,就我和你姐姐一家。你们俩那出闹剧过后，大多数老人都找借口走了
Mick,406,Room- Kitchen,Interact Food 2,I'm guessing Joe got out the ouzo?,我猜Joe又把乌佐酒拿出来了？
Sarah,49,Room- Kitchen,Interact Food 2,"Yeah, any excuse for your brother-in-law to bring out his latest brew",对啊，你姐夫随便找个借口就要拿出他最新酿的那批
Narr,988,Room- Kitchen,Interact Food 3,I help myself to a slice of mortadella,我拿了片摩泰台拉香肠
Narr,989,Room- Kitchen,Interact Food 4,I down a chicken-avo sandwich,我把一个鸡肉牛油果三明治吃了下去
Mick,407,Room- Kitchen,Interact Food 5,These dolmades are great,这葡萄叶卷真不错
Sarah,50,Room- Kitchen,Interact Food 5,Joe knows his stuff,Joe这方面确实有一手
Narr,990,Room- Kitchen,Interact Food 6,I dig a stick of carrot into the hummus and crunch it down,我拿根胡萝卜条蘸鹰嘴豆泥，嚼得咯吱响
Sarah,51,Room- Kitchen,Interact Food 7,Stop stuffing your face,别光顾着塞了
Sarah,52,Room- Kitchen,Interact Food 7,We need to work out what to do about Annie,我们得想想Annie的事该怎么办
